course_uuid,course_code,latest_version_uuid
483bd81d-4cf3-02c4-36aa-52bd797789ea,SVPC.02.002,c5b1427a-d179-9b69-0419-2d1eacd44797
c614c95f-0c07-4c41-3c40-1e05a223c1c3,SVMJ.02.005,f3888b6d-5af7-1bc7-ddbe-d20c4c4ba1df
e5a54ea3-7c79-52b6-d302-dc9624690486,SVHI.00.002,c49dbfa3-4073-3e0b-f26d-6e214e13c292
68428042-8bde-dc1a-4e78-81f08d315a20,HVLC.06.013,0e029a81-b8aa-e601-1bcc-b18cb536d207
d818ee12-e4a8-5b1f-49eb-ef380b14cc8e,SVUH.00.052,9f0e7f6e-20dd-6d24-1b80-ae950e5a2169
c84d174b-9fae-3e22-4a14-6d43bbe58a9c,SVNC.00.176,f7aaaacf-88db-13b8-609e-ba24325ccef7
96f47b42-fa47-852a-cc81-c78c59b667d3,HVVK.04.066,cbee88aa-ad03-93e3-0362-bc31656d5ce7
2c8a984f-b2b9-1180-fb1d-2183c95ad557,LOOM.02.213,9efae824-b09e-9738-a056-d08e981d743f
6e06dad0-1620-b0b7-43ee-f9aad2633c92,FLEE.06.191,d55fcd86-48d7-e333-d407-f1bf4f45c909
b1d3f573-aa70-3f76-dde7-40a808b916e2,SVUH.00.088,5dcd5067-e0eb-df44-acb2-1ec3c0f56c4d
f1a3b6a0-d33d-e709-81e7-e0caff9606e3,ARMB.01.053,e323da06-8ae6-b0c6-cdaa-93fcaa0a0bbf
7f4bdd5b-107e-df6f-0f71-89e9f4fb079c,SOSS.00.092,2174353a-93e9-ad90-9593-ff6b796eca07
5b4b63e6-2384-596f-7216-6aa42a1a8794,LTTI.00.004,4b874715-b4f9-ed21-c97c-d822ded6081b
ac37f9fa-f38d-5080-3acb-71bfc5fcf937,FLEE.06.122,4490ca6c-f314-6786-0ff8-b4f2105a1d14
2da35a8b-8a50-622a-bf86-1be7a276fc12,P2NC.00.002,3c8d39ec-99aa-1515-f4b4-cf5dcf73332d
52efa3be-308a-69f5-af76-04f15b2a56b1,LTOM.02.015,22a6f257-5f66-f5a5-ca65-8b619f800562
d6856d72-fbde-e15c-fbf3-f6f6de334a2e,HVVK.02.028,45900cc0-268d-9153-3591-bf95a7fd1aaa
4fd980db-c0f7-899b-2588-a68ad91dfd30,P2VK.05.327,ecdee8c9-fbfa-b95f-d27a-aca8047e3517
706a5381-0149-1f12-3d3a-0053eca41ff5,P2VK.04.511,73d36f3e-b42a-b504-e610-4749a16a889d
2dafd1f1-9be0-468f-0cec-57a3105d47c5,USUS.03.017,d43673c1-b18a-8d4a-0074-3400f7453402
16369da1-3923-121d-fdd5-938a20d4998f,P2VK.05.348,587dcc11-6c88-f15c-9ae8-3a9ceb889281
e5e8ed6b-a8e6-3470-1397-d42d251d270b,HVLC.02.006,7379debb-c54c-b894-fcc1-a07bdbd88dd7
b326094c-69da-0b30-db6a-ca2f176a3452,SVMJ.03.011,4c058b25-9609-acce-cad7-0d40d04a5068
5f437776-4f75-d898-4242-9a4140b8f32e,MJJV.10.061,1b92e861-0331-6c75-83f7-5a9b99b7391c
3162af7e-f78c-5408-d87e-296d52a13bc6,SVPH.00.003,14fab656-c4c6-44fb-b0e5-98bda908ef9d
1d93b1e8-603a-fc58-c199-1c3e340c8aaa,LTFY.05.004,dfd78082-6184-62b6-ec44-781c04146942
cb9c3dc6-0c92-89c8-bc69-a4fb13cda604,LTOM.04.006,5958d19d-e433-9c1e-69d7-86d4c85b43fc
18ef4a0e-e1c7-8127-4904-859748ece72d,SHHI.02.027,ec0466ca-d134-7dcb-c572-c81c719e60fc
9b1cdb8c-83a9-b8a7-ea71-2bd5b002de7a,SHRG.02.027,f52951b2-0d45-5524-5b5a-ddd1a12b0645
b946aab1-f4d7-942b-7a16-13c20927f711,P2VK.01.031,83279495-f5f9-af88-908e-6ce92b6c2f8a
94802f39-62d6-3b02-307f-068b12e470a7,FLGR.02.416,8d4844c3-eb0e-716e-00f8-a62a9f9c8a08
5f7417d9-a596-c0f7-f503-3f61aad38ce3,SVPC.03.001,21245635-79e3-83eb-0784-9ba25e79ad0b
731b053a-8899-74c6-b7fa-b75ec58e9107,FLSE.00.220,59361196-5eac-99bd-453b-fb632c58e310
111593c7-8fbf-5d55-04f6-7aebe61cec7e,LOOM.02.143,ca6e1849-3fe2-a2d0-d5c7-a876198fe81c
bb0bacf4-cb4c-7206-87dc-c498ab46dd2a,LOMR.00.076,131b824c-0da7-959e-b5c1-d68fc2b447e2
cc076827-ba33-60c0-093d-5705c17387f2,HVKU.05.017,e0cdc4c0-da8d-cc8c-a185-037e5595961b
c54621a2-4a5b-ef91-0517-8d43211ec20e,LOFY.01.080,043d7bcb-c132-38b2-1ad8-7886469e0375
025d5319-249d-ac68-286b-20d17ff5594e,SVNC.00.093,172170b0-ea7f-6986-dc3e-2d7a6f32a00c
6cac8c6b-606a-ec74-ed45-5f975a2079c5,HVEE.01.012,02e3741b-2a9b-4cac-8236-9612bcf812e6
87756df2-5c39-d3f9-2945-6e59d83d8794,HVEE.01.008,7c7f4f64-266e-3a25-5fe3-c26a50aba2dc
fd2b9c14-39d6-c424-7a60-39a808f4c564,LOFY.02.008,131141f5-a933-f5a7-5d4c-47c39b9ac1fb
b108d687-10a2-ad2d-a1fa-dc24a66f29e1,SVMJ.02.001,eb08c8ad-e441-d2c6-b82c-b90861cf13df
45be3910-1e18-ad05-8982-ad5b883c4323,HVVK.03.044,9f609c4a-8352-1d84-9996-8bc669b520b6
d87c375a-6ede-a064-e879-a9d9799f6731,SHRG.03.031,3dcc2ffc-1287-d885-fae0-6f6588a3a27a
ee9e93b3-c49b-4b3b-4c44-1a4d073f2184,HVLC.01.052,f6343d10-5642-7a02-071b-f056e1f4c6b4
74a3814d-42cf-35b6-6ca5-e7fd80bbb493,SVNC.00.036,2dd542d9-1b0e-f418-5b4f-a716f936d7c7
99baf25c-2f03-2194-d480-8c5da1f86170,P2VK.05.350,47594758-92e5-2a75-56bb-9953fd3e7db2
5ad8ee85-5bc8-c2f5-90e5-14c15e116d1c,LTMR.08.001,462ad4b2-db31-268e-1c76-761580b460c6
f25362a3-56f1-b763-afbb-181701837ffe,HVVK.03.011,8c2f35d1-1d27-ea21-b47b-0406c2e75d15
7e2ee294-9d50-5b74-dd83-5f4b55c2ed3e,SVNC.00.010,a8a262fa-9a60-a292-8587-1591e699f1de
a2314efc-85a5-dc0a-56a8-6ec80eff4cfe,LOMR.00.079,9885a8f3-d06e-93f5-4181-165a212bac2c
5e17f652-9cbb-d751-f775-6c607c172cf8,SVPC.03.008,8c72a443-3806-efae-7242-608954024c04
84a559d9-52df-085e-0237-8d4b9ba0e72a,P2OG.02.197,1c107c34-b9eb-f139-cb27-fcd664445d34
9ad6a1a9-c3cb-3b16-57c3-bc2e66dc88af,HVLC.05.013,5bb69c72-3908-4424-1512-7946ebad9bfc
1f0e0320-ab8f-c96a-4912-3b7a1f203535,HVLC.05.012,73351919-186b-9a7a-1c5c-b0c364fe0583
efc3f24c-908d-5804-54f9-7212e68b01ce,HVLC.05.033,47177000-10a1-c819-fdc1-dc63aeb78e95
591c1c58-11b3-9da8-21cf-872dbc659d06,SVMJ.05.006,eeedee99-b00b-9ff1-cf06-e467b74de87d
25ce20bf-64d5-de40-96c2-32d38cb8bb61,HVLC.09.038,0f58fc90-edd4-ac50-b273-7c89030be785
3365376a-f309-0a7b-bb28-9aec313e5eda,HVKU.03.005,4d034bc1-47d3-8430-12d4-8d0bc0ae3d07
3895582f-ca03-6b69-2e49-2919d2bbca41,FLGR.01.364,b76d3e54-0760-c68e-6b30-af129ab99230
ff06350f-df48-5df1-3681-31768a7fbe59,MJRI.01.033,d6fbfd12-6529-2c2f-0b35-d6f08d83573d
d7d8e434-d879-2927-deac-96bdd39e7228,LOOM.03.103,81303bb7-c718-0324-cebd-ff93641de8d0
7995ab59-6ebb-f772-d7a2-94ae8651eae4,HVAJ.05.017,e39bd9ac-9531-b1ce-5435-a30095af8886
76423fdc-1b11-a2bb-97cd-3286086db513,SVPC.01.009,dd7bbc59-884e-6225-c14d-3e1122520ec2
41d06fd4-86c7-9ecc-6517-905ef0dc9fc0,HVVK.01.095,23cb7a38-c901-122f-b700-5082af480e69
89e8a7ff-2808-d1fe-8ca5-f324c0aae7a6,SVNC.00.085,e763eee9-c08a-6758-c369-09c112d8ad6e
e76de5e8-6de3-668f-cc59-f0ccc0baf17a,HVVK.04.050,2c175073-650d-2d8b-ad66-34eb88481fdd
0b23c472-176f-4ce8-4019-395f53311d68,LOMR.00.097,00674e0c-2650-246f-8020-301d3c3adf54
5fa2252e-7d7c-4851-594b-a90cdc0bf795,MJJV.02.121,8dfcbd1d-ebc0-d6ad-a530-539884993afd
3c75b8ef-fbb6-36d7-2449-b5601d812067,P2PC.02.087,a8ab3292-1bca-fbcf-8d55-88677e7f2096
6d9c3fcc-f861-a1c7-ab93-d2ff4556a736,FLLC.09.002,715c9acd-2405-7e53-bbbc-e87d2829d0e6
a4370697-3ac4-999b-77e7-9034d3f6a80b,P2VK.05.370,12514ee9-cabd-4d4e-3004-e209def511c7
218f942f-fa97-a757-c839-69d169faa648,MTAT.03.310,be3ca2ed-e127-48e1-89a0-0727367298d5
58a5603d-6da7-e8ed-3253-cf7798e5fa78,P2VK.05.205,0e0bd390-3f3a-fb43-02df-b2e5b5aa9810
5e59c7f6-32cc-3557-ad20-a3c16dacb9f2,P2VK.05.390,84d8569a-6a20-293f-f2e9-53b507df2c26
07ab349a-425f-fa9c-3e7f-0ba38c6727b7,OIAO.05.074,251839bd-5c89-7a23-5440-af7cf54b4aed
1268aecf-08fa-8f7a-bf62-c1dec30c4271,SVNC.00.088,eb91c10d-c80d-c05d-f310-1706d2013996
e165bd42-e6dc-89dd-8d16-6ae331ae955b,HVVK.04.058,5637534d-c409-28ff-e21e-1bbe6eb88486
9fcdeb84-d579-db37-1d82-5e99e30eb234,SHHI.03.004,fd42c3c6-577c-fee7-5545-af76a26dcaaf
2f63dd41-0082-7371-132b-00952da292cb,P2NC.01.034,90e8e5dc-a5df-c480-4646-3deee4ad4dab
8f575253-0451-baf8-c96f-8a93a2613b3c,SHHI.02.031,287d1d33-21d2-f750-16d9-daca8a27ec81
8988c41a-f896-7b10-0e43-57663154e53f,SHPH.00.037,9aba2c98-98f0-b999-ab6c-8fc36b12647d
938e6207-5931-6658-c73e-bece36e1d8d5,HVVK.01.094,eb02f972-6ebc-da28-92be-69798d8a8ae9
fbcb902f-da2f-473d-e260-515dcd03fe7a,P2NC.00.907,0740c1ca-4323-7c74-ab84-71d6e86bafa1
57e5fd04-1a61-6e1a-f4d5-d707be3a5165,FLSE.00.150,c416e6eb-347f-3072-be61-fc7b0d33b78c
d2632e85-9cf8-3408-6a1b-34ffb7f39b23,P2VK.05.281,2b116d90-49f5-7134-c0c9-247f1ab6f34c
95e832c0-b25a-1b39-a635-4d339aa65252,LOFY.02.020,ce827dc1-fa68-164f-76c9-8368dd7753c9
b6807a1f-4fbc-af0a-16c5-735ec3e0db2e,SVUH.00.017,076a946a-8f8f-bd85-9027-ee659ec903dd
1037d0c5-24a9-5b5e-23d5-c2ee29058313,HVLC.05.014,7c03701b-d3ba-b4d9-ca17-e449ab803b5f
7b11cb5f-3a58-168d-4f47-27c028c39e02,HVLC.05.010,6fa683f8-f11f-0637-6202-d34a59a05d2f
6c0a94cc-4c8c-8048-0ab9-ef39682b5dd6,LTFY.04.012,fc4877b5-bc5b-430f-7002-5f5847e756cc
f173c7d2-8851-4446-4831-9c3ba16db1e5,LTMR.00.018,8008463f-9954-cabd-06b4-d59300de4f3b
29ac5c56-a053-70d8-e6cc-0fb92a732aaa,HVVK.12.010,97cc0a7b-cc31-e621-326b-25123ccb5365
d6e39e95-66bf-afc0-8f8a-92fad2898488,LTMS.00.013,7b9160e9-e742-7467-6f60-87c27f0c36b8
053d4875-2bfa-7d19-6949-4a99598cf29c,LTOM.02.030,d921aa06-6c18-2b80-6581-9a41943a472d
28f4d406-1225-bf8d-0c52-b14beed91591,HVVK.01.168,ae368aa2-de61-fd37-618e-80676b07d32a
76c6c9cf-ef15-8920-4298-48cc3858195f,LTMR.06.002,71081b1a-b9db-87ed-dab2-60104d85873e
a81685c0-16c0-3ba6-f6b2-46cf6d28838a,LOOM.01.098,68ed4fa2-9736-2c1e-3e84-3de27a82e81c
2eacc4b7-ca83-d4b4-bbd3-75d18c969d95,LOKT.09.042,ad0f8568-08cf-ffc7-f17f-955e6ad3e88a
e892bdf1-ac8e-fe18-b912-c94ec3dc4ba0,ARTH.02.057,2a1353e6-0ee2-8304-6d1f-5f35dd2efca1
5d56c3d2-ada1-8133-c012-c7ec91448675,LTOM.05.007,7c75c70e-b60c-0029-7129-b063d4f08fb4
434be895-b336-67f9-a5ca-b30c28dbd25a,FLFI.05.025,68f65df5-07d2-4ae4-b1d7-b37b37ec5c1c
88338aa4-b829-3912-7d3d-86b2e548bce5,HVVK.01.133,ddd5fd05-9830-d7af-8763-4307d42234da
e3cdca2d-df81-97d0-a1b4-54a1674500b5,FLSE.00.312,6249cfc6-117b-95ec-5b6c-c632d3bc85ff
7ecab9a2-f31e-4682-978a-997da7d6927b,ARSK.05.019,e908bd38-56ee-fb96-fb03-7d802099d6b4
f0063a41-45f0-7dec-968a-9d49753545e5,HVKU.03.041,07a8513b-0336-0de2-e28e-d123fc81424e
9dd572bc-6249-eeb3-fec9-24eea7a43bab,LTOM.02.020,db16dfc6-e264-7fd0-8b44-e66842c56dfb
8f13b5e6-fce4-ff38-7271-c7126154ba38,HVLC.01.027,df2d022b-6d7c-d3c8-f64e-8113e17be2fe
df12170a-ae37-f920-1eb4-609b40ead130,SVPC.01.029,f7e5909b-672a-09c4-869f-f6a09c1587d7
df615054-7a65-acf4-0851-7985ca55ff84,ARTH.00.033,06d2c6c4-5627-3b33-8a54-7330157febb6
97a3c339-1dd7-4f6e-7ada-e1b1b40a5e7f,HVVK.01.220,ec2d2b77-6af8-3959-43a2-7a7c6a67367c
df6ba294-58b5-9258-fe78-a1be6686a654,P2VK.01.159,f4033d6f-de4a-219e-ef77-e91aee9bb249
c2cdc7c6-c844-8957-e43c-d446f05f8b14,P2VK.05.334,6cc7f365-1e28-148e-9139-19de21a9672a
6c22391a-c320-f7f1-f643-865253e033cc,ARTH.05.012,5b2bf731-afca-6425-c91e-e8be5d5429d9
6c2e7c3d-2d87-ff37-b2ba-21397926976c,LOLO.00.059,d5af89ba-3957-55b4-83a1-4f0f15d3fc3a
d1c78f8f-d4dd-1e41-0659-e57ffb938b84,SVUH.00.050,59e393e2-8f13-7740-1c68-3bace00ff8a9
5b4edb29-ff30-b410-5329-6bc16139c863,LOTI.01.007,ed0fd05f-cd1b-61c1-c7ba-25c043007ab8
5f849d73-6d56-236d-9dc5-594fe2109729,LTMR.06.001,543c0e55-3803-d59b-c120-4b1ddac3a44d
404fe480-d551-f930-c0d5-3afc4e7b507c,HVVK.00.035,7dda6dc5-2b50-202f-f7e4-bab1098c571c
a73a1e05-e9bf-3a03-8b1c-9b1d796ab430,FLFI.00.101,3b46e4c5-c893-4c1f-1da7-481a89246734
c949c2f8-690c-309a-22ac-5de76f71d989,P2VK.04.587,e09805b3-dfc9-9f08-cd58-388e46176c71
01bc5a7b-4e28-6779-018b-dcb0e50bf2d3,FLSE.00.262,5369f2b4-47df-2279-a991-c3e3bf13e8df
974df156-1c33-9584-cd64-37c5c095cabe,SVUH.00.041,97e26e77-a4ff-d013-95b8-893f7ff4df22
9ff0606d-29a3-6199-9639-d570113dd9dd,FLGR.02.518,80955db7-03ed-739a-1d94-7efdb2c1a5b9
4f33d708-a929-85a0-5d11-d6f8116da668,HVLC.05.051,1d119c06-61b2-262a-e63f-0424f2bf8c86
c0e69be2-d3f2-2138-cd11-36a858c0eb86,HVVK.03.064,6930e20f-d068-9d80-1de0-be73410da743
bdad4f57-ca9a-a389-867d-638059cbf7c5,MVST.00.004,b726994a-6c58-6e3c-dd95-9b4275c7a47b
999bbc8e-c12a-9486-4ad5-c194ee69b806,LTOM.02.006,a43a14e9-f1a4-4c7c-3a51-244d08d618da
f24420b0-cfbe-07a7-6626-bb17da3e52ae,HVLC.07.008,8b0a0df5-5ece-fcad-4c38-371ba2991b5c
949bec21-f42c-09af-5a51-06fe1c96a3fa,HVVK.02.019,f9705898-0d6f-0733-62bd-16e94ce5aa90
18ee0f18-013a-9361-2588-7531b87070d5,HVVK.04.054,26316f8f-e804-443c-8295-2f0d9390beeb
2b3ee0b4-a0f3-14cd-33b9-f0267450af6a,LOLO.00.073,37c692a6-d981-bc8e-9d8f-242887d1f67d
237178f0-6018-b9ad-0832-3562f9ba21fe,LOKT.04.016,43917800-df58-6d67-6a14-882b0a6d726e
bed7ed45-dfc6-3988-3eba-aba70d197560,LTKT.06.002,675d9669-d4b4-7dc5-fa43-b795d60ce68b
8105f4d9-930b-841b-7e62-cb1da1d836f1,HVVK.03.047,b3c56200-91cd-3f3b-acba-256aaed9f86b
4bfb2354-565c-50ec-ec18-7870f796d9cc,P2PC.00.654,ddcef52d-afdc-f9f9-02bc-c88f2379d8df
feb27a49-3265-aadd-1af9-5b4cb98aebdd,LOOM.03.125,103b8a96-a1c9-9e0a-39ea-f31a2f9960a1
b969e7a5-c4b1-de15-6bb3-ce82333c4273,LTFY.05.003,0ee097f5-131e-99af-7877-4000eeacb463
d1dabf2f-e423-8eb9-2c97-c91414f50b2b,SVPC.00.053,d8c7d025-3004-16c3-9fb4-e0158820a587
49c29509-f503-7f35-9b80-f5dc6ec6561c,FLFI.00.105,6c8817c3-f2e8-ac8a-e460-20f77e404d11
69c8b4da-52f6-6c2b-8a2e-493c5c09d923,P2VK.02.767,671e5c4e-7b2b-1a41-8ad3-9a91853fd3e6
95f3fcce-9624-1142-daa3-2ddb2c341854,FLFI.05.016,bcc68876-8fba-509d-2ad1-d01055169f01
4e89803f-611e-9747-2d3c-c24c98c06133,HVLC.01.013,74b37b5b-935a-4aee-c3b7-5a7a43391d0c
0e012c87-a395-8e47-9a61-3e6881f7081c,LTBI.00.015,cb21382a-afcd-e313-9d9a-6e114fbd06df
5a32cc6a-b307-a209-44e3-973053e5a434,USUS.03.098,14dfc93a-bad2-85b0-8980-768e65cf35f0
3af8e2ef-7d6e-dce6-8e36-932b3723b594,LOFY.02.028,e3007693-38ae-fa59-3121-f12d1e1144a7
637af10a-a075-4a4a-0538-644722820305,LTMS.00.077,1045cde3-f89d-aa4e-1a0b-f2a63b6cd4ab
66796d86-0b1b-e401-eecb-747e6216979e,LTKT.06.009,33f18739-f962-2650-91b8-09b92b1c379d
ab94e5b9-5a03-8ae3-2b75-280ac5c230de,HVLC.02.004,c911f6e2-be8b-4b35-3cc7-58563fbf0f0e
fb605be3-f69a-99af-33ed-1f417b714369,LTOM.01.002,a2d7b264-1814-2686-1eaa-282842d09b33
2060b806-15d9-a369-7ca2-1960723d8e6a,P2VK.05.180,5b03aa2e-00db-3d36-666f-94c1dd91525c
3a72fcba-c997-381b-8f99-8316e0dc6f30,HVLC.07.012,df8495f9-789b-fff7-c32a-2562aef166dc
16d89796-7b81-fb66-3a38-c57abdbb81d3,HVLC.07.003,44d71d9d-9348-3b0e-82c5-bcb9b74d42d3
b24adba7-6953-5633-e22f-6d1a35002b4b,P2PC.01.173,26aacf11-9a99-2750-d0e3-14779eb02c0b
7c8b168c-1e16-169e-999e-a77d4714372c,HVUS.04.001,39209924-8839-a07e-e998-6cf8f2d294d5
47515ee5-8a4d-c9c8-91bf-45074a8f3d7b,SVPC.01.075,5d31b242-e6a8-7ca6-88c8-674c5da6f68d
3047f9a9-11ca-e0e5-f38b-60b6c841e66b,HVVK.01.223,686f9ad0-26d1-706a-6178-aed617848797
4052a19e-7828-d1cf-3001-7a266c6ba9fe,P2VK.04.584,74d1971b-510f-5c1f-d2c2-46fa57704731
d51dbcad-1e96-6584-9b03-ddd16a40513c,P2VK.04.627,f42b7972-a760-e82b-aed1-475fb9b92729
9e1793a5-e2d5-f774-db20-b34cd8316dbc,P2VK.04.518,4f01f731-d74c-1525-e44a-fa12085fe2d9
c46b6b85-29c4-56c7-f240-9e999a1a6956,HVLC.07.002,3c38056b-73a8-2b9e-c1b1-f7510e6f1c6a
b452be1c-6a65-f560-9a8b-dee77a7b424b,HVLC.03.026,2c01f7ac-a193-d19e-e66f-afe385dcbbf0
aaba413e-b002-5dac-0240-e7ae99fb770c,FLGR.06.126,d694077b-3ad4-5a69-9fad-e3895d0c298a
95de28da-4805-55fe-7214-e024ca072af8,HVLC.03.018,fe562e0b-532c-591b-1892-fb060385cac1
28a96cde-0b0b-512d-13ee-a37ff4a2ec0b,ARMP.02.025,36dbba6a-8dd5-0f40-1998-8f8bdedc293e
f95d95a2-98c1-7bcb-cddc-07a63d556889,MV00.00.010,cd10610d-be00-d0a6-17cd-d33f45422db3
8d4ad458-d233-fe3e-638f-d0fc1f9bb3d1,SVHI.06.027,17dfac63-0739-a6d1-d320-c1e6cbe1e255
de226b38-6ee1-c1b5-ad20-04193c0b8385,HVUS.03.006,e41a19be-ba32-b65d-dcbd-9acb19094bc4
5b188bb1-a6d2-4b8d-08b9-ddf8d7a614c2,ARTH.02.079,f8b031ae-f4e6-be59-5ba9-18fcbeece153
43372fe4-a1a9-6729-98cd-06122f66d77f,LOFY.02.063,c95cd3f2-a653-e26f-a638-15850863d172
c17afbba-c7d3-15fb-7680-124be4d71432,SOPH.00.270,502577ec-31f4-cc11-d08c-95c630c30838
a469eff3-f793-ee1d-7496-0bb872e9f9fc,LTBI.00.014,180a0d07-5d31-03fa-a94d-a1c4e1d0ccaa
fc928446-20d2-ee24-58ea-f08849ae1b1d,P2NC.00.855,0df0b6f0-580a-2e70-46c7-9db0898f0fcd
fa8aad0c-d333-6598-cf96-d2f5229d09a2,HVVK.04.059,9eaf2bf7-0a55-d0a5-4ab6-475d6fa5016f
ffa64187-f9e2-44f8-5928-174ac4123843,SVHI.08.010,4f588d22-82b1-b917-3f7c-4f72baec8152
f74792e7-56a0-0466-7abb-42d41e6f792a,SVPH.00.017,5c38c252-0c32-132c-88e6-67af1916d53f
709b4b4c-f19c-8f01-7584-6843eda4969a,P2VK.05.241,4712b938-6a74-44e0-a810-812eb446e4ef
e699c2da-3bd0-5cd6-83bc-932d35bc04e5,P2VK.05.353,c97f0da2-896b-371e-c877-0903acd51d12
ef1a775d-4a71-dc67-12e2-0f0e64d78d22,P2VK.01.316,cfe18da8-b64b-0dce-7a82-903d255dbf62
dfa7fe8b-395d-906f-17b4-7a02052128ad,LTKT.10.001,dd83632f-a65d-898f-2f7f-e6f95338167e
d8e7cd72-ef95-ab7f-9078-6a614c354eaf,HVLC.06.015,cf8e88c6-3099-f8e5-9624-3b30ab792887
bbfefdc5-5670-3369-3a05-369b63bb72a9,SORG.03.024,41dce516-a8fd-0ebe-917f-908af22b7bf4
766841c4-3327-b8c0-a652-e09a8c380d3a,MJRI.01.030,4e482dfa-6cdf-c11b-8095-388efaf89a80
a6aa1c41-0bcb-24d4-b752-925d176cb068,SOPH.00.320,80056f73-ac2f-8ef6-129c-be102e5b15f3
43bb4fd1-ebf1-51c5-b9ae-377d1a7d8e35,HVVK.04.053,c5a1b569-a8dd-1ac2-669d-5d87820c1372
106d3993-9c32-6f1a-df66-3bcf39480e19,LOOM.03.104,0d9f53f8-50df-6e1f-2874-61d4c179d397
62a63371-4294-f050-a2dc-fd725321c7e4,LTFY.01.002,9359e525-6327-b680-415c-80fbe08defa8
b8675327-f22d-21b6-a4bd-d07d58bc1a3c,SVHI.01.020,4139e321-11cb-a0e5-3059-be70fa672380
e03fbf20-e50c-5d61-2658-ca546f3f2d77,SVHI.01.022,c3259fa0-693d-3945-f033-07286be5ede7
ba720d68-4066-6504-caf9-2697d0dbca9e,P2VK.04.555,da727e37-9075-846a-a97d-8e41f3fff5f1
29402d5c-4521-f124-dc0c-54b4aebef1f4,P2VK.04.688,4cfbe194-f1e9-946c-5837-af459efc0049
69c4ecfc-6ea0-3550-234d-ea5289b921ca,SVHI.01.009,1496d480-8cb8-127b-e4db-227af0e6c6a6
b1b0052e-1010-f1ad-0ad4-ccbcdb4b146f,LTMR.03.003,3c28fed8-f936-ecb9-8113-a70464266a00
e4a96f52-0083-6572-4cdc-9cbd31e42c4d,HVLC.01.029,ad24875f-a83c-562f-2859-3d711d07e98c
0dafe938-86b6-436a-618a-ae2bd0755d46,HVLC.05.088,50cada89-d320-cbed-b4ec-fd6445d4776c
5ec98d67-ccf1-d856-5ce6-db8f708f4023,FLFI.00.106,c6ecba64-87b5-0e37-e3fc-f202266cbf9c
ad21c6b6-712d-f7da-69bf-1ee7d3c7c125,P2PC.01.170,7b0d3691-9b23-2ba5-9a12-47ce9e288de4
1b67a775-3917-7c62-cc4a-215f84c8fbfd,ARMP.02.004,8e88b18e-d2ca-ff86-ffb9-030638fe47d7
bc106567-5526-8d56-e0d7-a1b4ef5884bb,SVPC.01.021,db91c677-b341-1826-9063-0d0a64550906
cbf24286-7c95-00f2-c7a6-17a29e62a455,SVHI.03.037,cf203b02-7b19-a8f7-34b9-28546ad9d0e5
69076189-8cd4-e802-ff31-f4fa52acb5ea,SVMJ.09.007,0a951e06-ac6d-e035-3a70-192acb819d16
9e087282-aff7-fa43-5460-6f1862735296,LOFY.02.045,1f141719-e7e5-b28d-20a5-b0a71df3c891
d68bb8f8-1c1b-d28f-823c-8f0ebf8ac9ea,P2NC.00.770,d5c845af-52ee-8530-8c79-ebeba25b4f3e
a25cae78-1abe-30ce-0fae-5d107ef7adbf,USUS.01.071,363c48ce-2076-585a-0628-6cf850796ee7
1aa59bc1-adfc-0f7a-d567-853124c2d229,SVNC.00.078,41f158d0-d9b3-8fd4-0dfa-b370940a11c0
b473b64f-9cee-b276-dc8b-c3856eca31da,FLGR.01.217,fa783a50-916e-b36a-c18f-9d63dcd5659c
1c5cbc9e-56b6-8179-adc2-24ffb3a4420c,LTKT.02.003,85623c1f-3d9c-ebc1-1cf5-dd7333bd4094
0c5ab589-fb57-46ca-894b-8507d43c370a,HVVK.02.063,9858404c-3cc5-b63f-3b22-e036e20a0e3d
d70ab9dd-28f4-3241-0e68-812c10c83b39,LTFY.02.002,da77d5a7-7c5c-88c7-de51-2191bee37e81
1003259d-883e-c2a6-7120-03c332379eaa,LTKT.06.005,03cb72b4-30d1-95e3-e5e3-4e8578b38ddf
3b89710a-9ca2-eaf2-4d9b-742bd3d4e301,HTPK.01.121,27ced783-d74b-9437-37b7-770e6f9691d8
78460cb5-5113-87ef-9356-63737c903a78,MJ00.00.047,65802255-cd96-29cb-3e49-bcd54d185a97
208f9ad1-41e4-f433-b411-9403bee16fbe,HVLC.02.008,50b34611-9ca5-87e3-9ec4-8d4cecd2a9e9
ba9eea28-770d-6275-e127-e3bc4968d685,HVLC.01.004,4c29a4a1-b83a-cc44-b097-8f2ff34a9f0e
9ab8d823-7a1c-782b-14c2-d9e4913c9c68,SVHI.01.084,976bdacb-a2fa-045f-aa52-b21a7c33737d
90b5019d-a2a5-eda2-8613-7e5a49f4cf87,LOTI.01.003,4a79ba12-b51c-e134-e5e1-393b2b33d614
a7cb8b16-cd6c-82fe-2d9f-e59f970573a9,HVEE.00.014,00086abd-9c9e-b76c-ee02-f9b1d434067e
d20e1b30-ec80-5855-f61a-6cc82ebc007d,HVVK.04.051,499253f4-7196-bbe0-f78f-bd55ee83b66b
95bf02e9-cf74-59d0-62bc-70c84e4569e3,SVPH.00.012,145d71ff-768c-0c4a-60a1-9039274622a9
429b9d38-02e1-2fd9-9ba0-0a307f08e38a,LTOM.02.011,07b96c25-5dfd-7b64-bc46-96ddad6a7ccd
a264f316-78d7-e735-7e18-74aca22023c1,LOOM.02.173,020ec873-02a3-70d8-e2c0-924e47334d06
